;ward;turnout_98;inperson;phone;inperson_rand;phone_rand;age;maj_party;turnout_96
16443;18;0;0;0;0;1;40;1;1
6666;2;0;0;0;0;1;22;0;0
13221;10;0;0;0;0;0;24;0;0
21360;25;0;0;0;0;0;60;1;0
19617;17;0;0;0;0;0;78;1;1
411;17;0;0;0;0;0;71;1;1
15756;2;0;0;0;0;0;48;0;0
4500;26;1;0;0;0;0;49;1;1
19932;6;1;0;0;0;0;94;1;1
15105;9;0;0;0;0;0;85;0;0
8175;29;0;0;0;0;1;30;0;1
19376;30;0;0;0;0;0;50;1;1
4153;26;1;0;1;0;1;76;1;1
23293;7;0;0;0;0;0;25;1;0
1311;15;0;0;0;0;0;28;1;0
9948;14;0;0;0;0;0;91;1;0
15879;7;0;0;0;0;0;27;0;1
19760;6;1;0;0;0;0;82;1;1
8897;26;0;0;0;0;0;38;0;1
21658;27;0;0;0;0;0;55;1;0
16729;19;1;0;0;0;0;40;1;1
4200;20;0;0;0;0;0;82;1;0
16185;24;1;0;0;0;0;81;1;1
19861;6;1;0;0;0;0;79;1;1
4093;7;0;0;0;0;1;26;1;1
18211;19;0;0;0;0;0;55;1;0
9047;25;0;0;0;0;0;24;1;0
1115;9;0;0;0;0;0;29;0;0
16684;19;0;0;0;0;0;95;1;1
7842;26;0;0;0;0;0;46;1;1
7964;14;0;0;0;0;0;54;0;1
10967;30;0;0;0;0;0;43;1;0
23402;7;0;0;0;0;0;87;1;0
19124;8;0;0;0;0;0;61;0;0
14934;12;0;0;0;0;0;35;0;1
17688;5;1;0;0;0;0;74;1;0
21607;29;0;0;0;0;0;46;1;0
685;12;1;0;0;0;0;69;0;0
2838;8;0;0;1;0;1;39;1;1
23280;7;0;0;0;0;0;26;1;1
19970;6;0;0;0;0;0;96;1;0
292;26;1;0;0;0;0;90;1;1
19994;6;1;0;0;0;0;80;1;1
16767;19;1;0;0;0;0;76;1;1
21946;9;0;0;0;0;0;24;1;0
1670;26;0;0;0;0;0;76;1;1
17944;8;1;0;0;0;0;37;1;1
23308;7;0;0;0;0;0;33;0;0
2409;7;0;0;0;0;0;29;1;0
9038;26;1;0;0;0;0;81;0;1
12158;12;1;0;0;0;0;54;1;0
3996;7;0;0;0;0;0;43;1;0
8126;17;0;0;0;0;0;38;1;0
8356;15;0;0;0;0;1;81;1;0
11441;7;1;0;0;0;0;40;1;1
1833;30;0;0;0;0;1;63;1;1
4592;29;0;0;0;0;0;34;1;0
11061;14;0;0;0;0;1;35;1;0
20587;27;1;0;0;0;0;56;0;0
23175;25;0;0;0;0;0;NA;1;1
1194;27;1;0;0;0;0;50;1;1
3292;11;0;0;0;0;0;26;1;0
11540;24;1;0;0;0;0;93;0;1
8193;29;1;0;0;0;0;74;1;1
3069;8;0;0;0;0;1;43;0;0
9497;12;1;0;0;0;0;56;1;0
22426;22;1;0;0;0;0;55;1;1
1623;22;1;0;0;0;0;70;1;0
19144;9;0;0;0;0;0;64;1;0
14510;9;0;0;0;0;0;40;1;0
7959;14;0;0;0;0;0;32;1;0
12509;17;0;0;0;0;0;37;1;1
16522;15;1;0;0;0;0;66;1;0
21062;30;0;0;0;0;0;44;1;0
843;23;1;0;0;0;0;27;0;0
6764;25;0;0;0;0;0;30;0;0
19872;6;0;0;0;0;0;71;1;1
5403;19;1;0;1;0;1;75;0;1
5834;11;1;0;0;0;0;88;1;1
10166;8;0;0;1;0;1;35;0;0
20898;8;0;0;0;0;0;84;1;0
15908;7;1;0;0;0;0;81;1;1
2960;8;0;0;0;0;0;30;1;0
21470;12;1;0;0;0;0;41;0;1
19958;6;0;0;0;0;0;82;1;0
14794;23;0;0;0;0;0;37;0;1
5491;11;0;0;0;0;0;31;1;0
9686;21;0;0;0;0;0;97;1;0
1518;14;0;0;0;0;0;30;1;0
1443;9;0;0;0;0;0;24;0;0
15089;9;0;0;0;0;0;50;1;0
17168;13;1;0;0;0;0;34;1;0
13706;14;1;0;0;0;0;31;1;1
6930;9;0;0;0;0;0;29;1;0
2845;7;0;0;0;0;0;22;1;0
10836;7;1;0;0;0;0;27;1;0
7948;10;1;0;0;0;0;29;1;0
11216;3;0;0;0;0;0;77;1;1
10947;30;0;0;0;0;0;50;1;1
13776;19;0;0;0;0;0;26;1;1
11738;17;0;0;0;0;0;44;1;0
20900;8;1;0;0;0;0;78;1;1
6003;11;1;0;0;0;0;85;1;1
19059;29;1;0;0;0;0;25;0;0
9231;12;0;0;0;0;0;34;1;0
22723;24;0;0;0;0;0;40;0;0
13561;8;0;0;0;0;0;41;1;1
16987;11;0;0;0;0;0;29;1;1
12382;26;0;0;0;0;0;44;1;1
3800;9;1;0;0;0;0;36;0;1
18763;12;0;0;0;0;0;31;0;0
18737;6;0;0;0;0;0;84;0;0
3909;21;0;0;0;0;0;22;1;1
7615;2;0;0;0;0;0;26;1;0
3012;15;0;0;0;0;0;60;1;0
18292;21;0;0;0;0;0;57;0;0
15110;8;1;0;0;0;0;52;0;1
6786;24;0;0;0;0;0;26;1;0
3427;7;0;0;0;0;0;77;1;0
5394;19;0;0;0;0;0;47;1;1
2902;7;0;0;0;0;0;38;1;1
22405;22;1;0;0;0;0;53;1;1
23446;29;0;0;0;0;0;50;1;0
21860;19;1;0;0;0;0;70;1;1
22047;10;0;0;0;0;0;27;1;0
19874;6;1;0;0;0;0;71;0;0
13067;10;1;0;0;0;0;40;1;1
1015;27;0;0;0;0;0;26;0;0
3299;11;0;0;0;0;0;38;1;0
15463;9;1;0;0;0;0;39;1;1
18251;19;0;0;0;0;0;40;1;0
15874;7;0;0;0;0;0;47;1;0
5193;23;0;0;0;0;1;32;1;0
5845;11;1;0;0;0;0;72;1;1
11336;3;0;0;0;0;0;59;1;0
6598;11;0;0;0;0;1;81;1;0
18570;23;0;0;0;0;0;43;1;0
7618;24;0;0;0;0;0;27;1;0
4095;7;0;0;0;0;0;20;1;0
19586;9;0;0;0;0;0;38;1;0
15019;8;0;0;0;0;0;39;1;0
12350;26;1;0;0;0;0;83;1;1
22062;19;1;0;0;0;0;26;1;0
21966;10;0;0;0;0;0;25;0;0
8547;13;0;0;0;0;0;50;1;0
1217;29;1;0;0;0;1;42;1;1
8662;25;0;0;0;0;0;40;1;1
6919;9;0;0;0;0;0;37;0;0
6568;11;1;0;0;0;0;86;1;1
15342;7;1;0;0;0;0;34;0;0
8118;17;0;0;0;0;0;65;0;0
1011;27;1;0;0;0;0;50;0;1
2798;8;0;0;0;0;1;30;0;1
12733;13;1;0;0;0;1;44;1;0
8876;26;1;0;0;0;0;50;1;0
15828;7;1;0;0;0;1;69;0;0
9122;26;0;0;0;0;0;23;1;1
11494;2;0;0;0;0;0;39;1;1
23424;29;0;0;0;0;0;75;1;1
453;3;0;0;0;0;0;83;1;0
19183;10;1;0;0;0;0;43;1;1
16304;14;1;0;0;0;0;68;0;1
9113;27;1;0;0;0;0;41;0;0
3307;14;0;0;0;0;0;79;1;1
14060;9;0;0;0;0;0;30;0;0
1171;27;1;0;0;0;0;23;0;0
2610;14;0;0;0;0;0;68;1;0
11473;7;0;0;0;0;0;59;0;1
7735;24;1;0;0;0;0;42;1;0
9285;4;1;0;0;0;0;61;1;0
15288;9;0;0;0;0;0;29;0;0
23250;7;0;0;0;0;0;23;0;0
20505;2;1;0;0;0;0;24;1;0
16917;13;1;0;0;0;0;81;1;1
10393;8;1;0;0;0;0;53;1;0
15854;7;0;0;0;0;0;25;1;1
4104;7;1;0;0;0;0;55;0;0
20376;4;0;0;0;0;0;38;1;0
3958;8;0;0;0;0;1;25;1;1
21354;25;0;0;0;0;0;31;1;1
5738;11;0;0;0;0;0;25;0;0
10173;8;1;0;0;0;0;74;0;1
8816;9;0;0;0;0;0;38;1;0
9063;25;0;0;0;0;0;32;1;0
11796;20;0;0;0;0;0;58;1;0
1016;27;1;0;0;0;0;46;1;1
20447;6;0;0;0;0;0;38;1;1
15235;10;1;0;0;0;0;27;0;0
15745;14;0;0;0;0;1;27;0;0
7208;29;1;0;0;0;0;38;1;1
15809;7;1;0;0;0;0;81;1;1
11869;17;1;0;0;0;0;106;1;1
10905;17;1;0;0;0;0;86;1;1
19589;9;1;0;0;0;0;86;0;1
15724;27;0;0;0;0;0;69;1;1
4271;3;1;0;0;0;0;78;0;1
8791;10;1;0;1;0;1;81;1;1
21951;10;1;0;0;0;0;68;1;0
19067;29;1;0;0;0;0;46;1;1
3145;17;0;0;0;0;0;NA;1;0
6504;11;1;0;0;0;0;NA;1;1
12873;5;0;0;0;0;0;89;1;0
5696;11;0;0;0;0;0;88;1;0
12425;26;1;0;0;0;0;75;1;1
194;17;0;0;0;0;0;87;0;1
748;25;0;0;0;0;0;43;0;0
6440;11;1;0;0;0;0;74;1;1
183;27;0;0;0;0;0;26;1;1
1628;22;1;0;0;0;1;77;1;0
7751;18;1;0;1;0;1;71;1;1
10338;6;1;0;0;0;0;69;1;1
21405;4;1;0;0;0;0;43;1;0
3891;21;1;0;0;0;0;64;1;1
9594;30;0;0;0;0;0;21;0;0
17618;11;1;0;0;0;0;75;1;0
13156;10;1;0;0;0;0;27;0;0
19082;24;1;0;0;0;0;69;1;0
13225;10;0;0;0;0;1;46;1;0
12209;2;0;0;0;0;0;54;1;1
6473;11;1;0;0;0;0;74;1;1
14185;17;1;0;0;0;0;55;0;1
11124;6;1;0;0;0;0;79;1;1
15433;7;0;0;0;0;0;49;1;1
2073;20;0;0;0;0;0;44;1;0
7580;24;1;0;0;0;0;69;1;1
20000;6;1;0;0;0;0;86;1;1
12979;20;0;0;0;0;0;37;1;0
15863;2;0;0;0;0;1;29;1;0
3317;14;1;0;0;0;0;77;1;1
18905;6;1;0;0;0;0;65;1;1
225;25;1;0;0;0;0;88;1;1
20759;30;0;0;0;0;0;26;1;0
14455;22;0;0;0;0;0;32;1;1
1403;12;0;0;0;0;0;47;1;0
3999;7;0;0;0;0;0;36;1;1
6112;11;0;0;0;0;0;66;1;0
9064;25;0;0;0;0;0;80;1;0
3767;26;1;0;0;0;0;81;1;1
21617;29;0;0;0;0;0;47;1;1
3573;22;0;0;0;0;0;54;1;1
11339;3;1;0;0;0;0;56;1;1
13633;17;0;0;0;0;0;86;0;0
14634;9;0;0;0;0;0;85;1;0
5258;27;0;0;0;0;1;52;1;0
15795;7;1;0;0;0;0;56;1;1
22228;20;0;0;0;0;1;28;0;0
19992;6;0;0;0;0;0;77;1;0
23229;7;0;0;0;0;0;24;1;0
4723;21;1;0;0;0;0;64;1;1
16749;19;0;0;0;0;0;28;0;1
11118;6;0;0;0;0;0;45;1;0
23437;29;0;0;0;0;0;56;1;1
21112;22;0;0;0;0;0;50;1;0
11482;2;0;0;0;0;0;27;0;1
21689;27;0;0;0;0;0;27;0;0
16411;30;1;0;0;0;0;43;1;0
6789;2;0;0;0;0;0;37;1;1
20491;6;0;0;0;0;0;84;1;0
23322;7;0;0;0;0;0;22;1;0
2833;7;0;0;0;0;1;30;1;0
5530;11;0;0;0;0;0;41;1;0
4460;23;1;0;0;0;0;77;1;1
5132;2;0;0;0;0;0;25;1;0
561;23;0;0;0;0;0;61;1;0
14898;24;0;0;0;0;0;26;0;0
2776;24;0;0;0;0;0;38;1;1
10628;27;0;0;0;0;0;30;0;0
5105;7;0;0;0;0;0;24;1;0
21560;12;1;0;0;0;0;51;1;1
6939;10;1;0;0;0;0;47;1;1
2383;5;1;0;0;0;0;77;1;1
11510;2;1;0;0;0;0;53;0;1
3780;18;0;0;0;0;0;25;0;0
11420;2;0;0;0;0;0;24;0;0
2166;10;0;0;0;0;0;30;1;0
18587;28;1;0;0;0;0;25;1;1
2641;8;0;0;0;0;0;28;0;1
5771;11;1;0;0;0;0;57;1;1
165;27;0;0;0;0;0;46;1;1
9131;26;1;0;0;0;0;75;0;1
19533;3;1;0;0;0;0;42;1;0
1794;30;0;0;0;0;0;24;0;0
23095;8;1;0;0;0;0;86;1;1
23099;8;0;0;0;0;0;84;0;1
3601;18;0;0;0;0;1;32;1;0
7291;5;0;0;0;0;0;46;1;0
12067;26;0;0;0;0;0;NA;1;0
22049;10;0;0;0;0;0;30;1;0
10356;6;1;0;0;0;0;77;1;1
17233;11;0;0;0;0;0;21;0;0
3236;26;1;0;0;0;0;79;0;1
3243;25;0;0;0;0;0;65;0;1
23356;7;0;0;0;0;0;23;1;1
17243;11;0;0;0;0;0;44;0;0
903;19;0;0;0;0;0;48;1;1
22905;17;0;0;0;0;0;75;1;1
8596;27;0;0;0;0;0;57;1;1
19148;10;0;0;0;0;0;75;1;1
17364;20;0;0;0;0;0;85;1;1
14559;21;0;0;0;0;0;25;1;0
22677;26;0;0;0;0;0;60;1;0
11577;24;1;0;0;0;0;34;1;1
12062;26;1;0;0;0;0;43;1;1
13732;22;0;0;0;0;0;22;1;0
20939;13;1;0;0;0;0;49;1;0
18696;20;0;0;0;0;0;61;1;0
4207;20;1;0;0;0;0;75;1;1
19128;8;0;0;0;0;0;32;1;0
5963;11;0;0;0;0;0;63;1;0
13169;10;0;0;0;0;0;34;1;1
1584;22;1;0;0;0;0;40;1;1
21892;10;1;0;0;0;0;34;1;1
10689;21;0;0;0;0;0;29;1;0
9207;15;0;0;0;0;0;33;1;0
5429;11;0;0;0;0;0;58;1;0
3038;15;0;0;0;0;0;37;1;0
22050;19;0;0;0;0;0;31;0;1
9971;14;0;0;0;0;0;28;1;1
7858;12;0;0;0;0;0;45;0;0
9017;26;1;0;0;0;1;47;0;1
19968;6;1;0;0;0;0;94;1;1
23341;22;0;0;0;0;0;21;1;0
17370;20;1;0;0;0;0;49;1;0
20529;17;0;0;0;0;0;37;1;1
18542;28;1;0;0;0;0;41;1;1
22312;10;0;0;0;0;0;31;1;0
3319;14;0;0;0;0;0;19;0;0
4091;12;0;0;0;0;0;49;1;0
14977;18;1;0;1;0;1;82;1;1
22240;10;1;0;0;0;0;50;1;1
3612;18;0;0;0;0;0;62;1;1
8773;10;1;0;0;0;0;56;1;1
4273;3;0;0;0;0;0;90;1;0
6324;11;0;0;0;0;0;78;1;0
4678;19;0;0;0;0;0;34;1;1
11226;3;0;0;0;0;0;54;1;0
4639;19;0;0;0;0;0;58;1;0
15694;29;0;0;0;0;0;19;1;0
9357;8;0;0;0;0;0;42;1;0
5377;30;0;0;0;0;0;30;1;0
7391;28;0;0;0;0;0;33;0;0
5759;11;1;0;0;0;0;71;1;1
14371;12;0;0;0;0;0;53;1;0
5647;11;0;0;0;0;0;22;0;0
2952;23;0;0;0;0;0;38;1;0
5143;7;0;0;0;0;0;37;0;1
22208;20;0;0;0;0;0;51;1;0
10397;8;1;0;0;0;0;50;1;1
11436;2;0;0;0;0;0;43;1;0
16421;20;0;0;0;0;0;51;1;0
21974;10;1;0;0;0;0;28;0;1
21667;2;0;0;0;0;0;29;1;0
5824;11;1;0;0;0;1;83;1;1
1585;22;0;0;0;0;0;56;1;0
14638;9;1;0;0;0;0;27;1;1
8912;27;1;0;1;0;1;72;1;1
22499;22;0;0;0;0;0;51;1;0
2024;17;1;0;0;0;0;79;1;1
747;25;0;0;0;0;0;43;1;0
4143;26;1;0;0;0;0;62;1;1
12684;13;0;0;0;0;1;56;1;0
4412;23;1;0;0;0;0;72;1;1
13305;30;0;0;0;0;0;40;1;0
1444;9;1;0;0;0;1;35;1;1
18598;24;0;0;0;0;0;42;1;0
17907;11;0;0;0;0;0;60;1;0
17311;27;1;0;0;0;1;54;1;1
19044;27;0;0;0;0;0;31;1;0
11274;3;0;0;0;0;0;65;1;0
4054;12;0;0;0;0;0;29;1;0
23072;8;0;0;0;0;0;91;1;0
6597;11;1;0;0;0;0;81;1;1
6374;11;1;0;0;0;0;80;1;1
20039;18;0;0;0;0;1;41;1;1
6343;11;1;0;0;0;0;83;1;1
16672;19;0;0;0;0;0;39;0;0
19119;9;0;0;0;0;0;45;0;0
21709;28;1;0;0;0;0;42;1;0
7723;2;1;0;0;0;0;58;1;1
10879;13;0;0;0;0;0;61;1;0
5446;11;0;0;0;0;0;36;0;0
12814;13;0;0;0;0;0;26;1;0
18045;16;0;0;0;0;0;25;1;0
19519;3;1;0;0;0;1;65;1;1
3716;3;0;0;0;0;0;28;1;0
10461;6;1;0;0;0;0;57;0;1
20983;5;0;0;0;0;0;20;1;0
16112;15;0;0;0;0;0;44;1;0
16897;13;1;0;0;0;0;54;1;0
13473;15;0;0;0;0;0;27;1;1
13468;15;1;0;0;0;0;56;1;1
4694;19;0;0;0;0;0;23;1;0
4258;4;0;0;0;0;0;42;1;0
21425;4;1;0;0;0;1;69;1;1
17154;11;1;0;0;0;0;34;1;1
1419;4;0;0;0;0;0;55;1;0
1848;30;0;0;0;0;0;32;1;1
11978;16;0;0;0;0;0;30;1;0
12244;6;0;0;0;0;0;47;1;0
18097;23;0;0;0;0;0;21;0;0
16295;14;0;0;0;0;0;73;1;0
12730;13;0;0;0;0;0;25;0;0
7730;2;1;0;0;0;0;58;1;1
983;26;0;0;0;0;0;38;1;0
317;4;1;0;0;0;0;35;1;0
5672;11;1;0;0;0;0;85;0;1
5979;11;1;0;0;0;0;84;1;1
5679;11;0;0;0;0;0;94;1;1
10562;21;0;0;0;0;0;35;1;1
1689;30;1;0;0;0;0;84;1;1
8464;15;1;0;0;0;0;75;1;1
3111;6;0;0;0;0;0;33;1;1
3097;6;0;0;0;0;1;57;1;1
6042;11;0;0;0;0;0;93;1;0
21133;22;1;0;0;0;0;77;1;1
4474;23;1;0;0;0;0;67;1;0
7887;12;0;0;0;0;1;53;1;0
12492;20;0;0;0;0;0;58;1;1
19225;9;0;0;0;0;0;38;1;0
17715;13;0;0;0;0;0;82;1;1
4673;19;0;0;0;0;0;27;1;1
544;14;0;0;0;0;0;32;1;0
11393;7;0;0;0;0;0;49;1;0
14663;10;0;0;0;0;0;71;1;0
8247;13;0;0;0;0;0;26;0;0
10702;21;0;0;0;0;0;52;1;1
8973;27;0;0;0;0;0;45;0;1
11083;6;0;0;0;0;0;43;1;1
18899;6;0;0;0;0;0;44;1;0
10555;21;0;0;0;0;0;34;0;0
15629;3;0;0;0;0;0;60;0;0
23036;16;0;0;0;0;0;67;1;0
2929;23;0;0;0;0;0;37;1;0
18987;4;0;0;0;0;0;43;1;0
16169;24;0;0;0;0;0;36;0;0
7394;28;0;0;0;0;0;37;0;0
22064;19;1;0;0;0;0;61;1;1
7599;24;0;0;0;0;0;42;1;0
20650;30;0;0;0;0;1;33;1;1
11166;5;1;0;0;0;1;62;1;1
22012;10;0;0;0;0;0;29;0;1
1695;30;0;0;0;0;0;72;0;0
5866;11;0;0;0;0;0;70;1;0
173;25;0;0;0;0;0;38;0;0
14970;18;0;0;0;0;0;34;0;1
1241;29;0;0;0;0;0;27;1;0
5376;27;0;0;0;0;0;36;1;0
5613;11;1;0;0;0;0;72;0;1
23390;7;0;0;0;0;0;34;1;1
2357;10;1;0;0;0;0;45;1;1
8987;26;1;0;0;0;0;78;1;1
15965;18;0;0;0;0;0;82;1;1
21792;27;0;0;0;0;0;71;1;1
2968;22;0;0;0;0;0;34;1;1
22531;22;1;0;0;0;0;55;1;0
5461;11;0;0;0;0;0;35;1;0
1898;30;1;0;1;0;1;26;0;0
14538;9;0;0;0;0;0;25;0;0
9697;23;0;0;0;0;0;69;1;1
13098;10;1;0;0;0;0;48;1;0
7587;24;1;0;0;0;0;35;1;0
9101;27;0;0;0;0;0;36;0;0
3525;7;0;0;0;0;0;26;1;0
14319;5;1;0;0;0;0;43;1;1
9719;23;0;0;0;0;0;46;0;0
18940;22;0;0;0;0;0;51;1;0
21007;23;0;0;0;0;0;68;1;0
15357;9;0;0;0;0;0;39;0;0
18062;16;0;0;0;0;0;19;0;0
7815;12;0;0;0;0;0;41;1;0
7584;24;0;0;0;0;0;22;0;0
19138;9;0;0;0;0;1;34;0;1
16877;13;1;0;0;0;0;79;0;1
8878;26;0;0;0;0;0;70;1;1
16990;12;0;0;0;0;0;28;1;0
23387;7;0;0;0;0;0;43;1;1
21773;27;1;0;0;0;1;41;1;1
12962;18;1;0;0;0;0;NA;1;1
23242;7;0;0;0;0;0;81;1;1
997;27;0;0;0;0;0;33;1;0
15241;9;0;0;0;0;0;26;1;0
11569;24;0;0;0;0;0;86;1;0
6323;11;1;0;0;0;0;63;1;1
6554;11;1;0;0;0;0;83;1;1
11807;5;0;0;0;0;0;80;1;1
9994;14;0;0;0;0;0;76;1;1
5892;11;0;0;0;0;0;63;0;0
14275;18;0;0;0;0;0;81;1;1
6509;11;1;0;0;0;1;84;1;1
12590;9;0;0;0;0;1;97;1;0
1365;16;0;0;1;0;1;29;1;0
15272;7;1;0;0;0;0;29;1;1
14050;9;0;0;0;0;0;51;1;0
21473;12;0;0;0;0;0;41;1;1
1815;30;0;0;0;0;0;27;0;0
15526;2;1;0;0;0;0;34;1;0
17071;11;0;0;0;0;0;27;0;1
16495;16;0;0;0;0;0;73;1;1
10259;6;0;0;0;0;0;19;1;0
8506;15;0;0;0;0;0;47;1;0
5462;11;0;0;0;0;0;25;1;0
16535;15;0;0;0;0;0;37;1;0
20978;4;0;0;0;0;0;41;1;0
16616;6;0;0;0;0;0;45;1;1
3797;9;1;0;0;0;0;59;0;0
2477;25;0;0;0;0;0;69;1;1
15859;2;0;0;0;0;0;32;0;1
22000;19;0;0;0;0;0;27;1;0
9757;12;0;0;1;0;1;78;1;0
1211;29;1;0;0;0;1;37;1;0
2926;8;0;0;0;0;0;50;0;1
6137;11;1;0;1;0;1;81;1;1
8995;27;1;0;0;0;0;58;1;1
9124;27;1;0;0;0;0;62;1;1
14691;9;1;0;0;0;0;51;1;0
6001;11;1;0;0;0;0;67;0;1
11628;8;0;0;0;0;0;34;1;0
3755;26;0;0;0;0;0;34;0;1
13711;14;0;0;0;0;0;30;1;1
5355;14;1;0;0;0;0;32;0;0
4270;3;0;0;0;0;0;97;1;1
8060;26;1;0;0;0;0;59;1;1
4022;18;0;0;0;0;0;31;1;0
2004;17;0;0;0;0;0;68;1;0
5974;11;1;0;0;0;0;66;0;1
6331;11;0;0;0;0;0;90;1;0
6458;11;0;0;0;0;0;74;1;0
19371;30;1;0;0;0;0;71;1;1
13022;9;0;0;0;0;0;33;0;0
8330;15;1;0;0;0;0;85;1;1
8524;15;0;0;0;0;0;34;1;0
18381;20;1;0;0;0;0;52;1;1
22994;17;0;0;0;0;0;30;0;0
22349;30;0;0;0;0;0;61;1;1
8080;13;1;0;0;0;0;52;1;1
14792;23;0;0;0;0;0;51;1;0
9121;26;1;0;0;0;0;49;1;1
20571;27;1;0;0;0;0;49;1;0
18660;20;0;0;0;0;1;66;1;0
19790;6;0;0;0;0;0;59;1;1
17473;30;1;0;0;0;0;27;1;0
22420;22;0;0;0;0;0;85;1;1
6584;11;1;0;0;0;0;82;1;1
10013;14;0;0;0;0;0;85;1;0
259;28;1;0;0;0;0;59;1;1
4817;2;1;0;1;0;1;77;1;1
15246;9;1;0;0;0;0;72;0;1
6128;11;1;0;0;0;0;82;1;1
12136;26;0;0;0;0;0;NA;1;1
19047;29;1;0;0;0;0;52;1;1
12802;13;1;0;0;0;0;29;1;0
21677;27;0;0;0;0;0;28;0;1
9946;14;0;0;0;0;0;87;1;0
9090;26;0;0;0;0;0;84;0;0
13100;10;0;0;0;0;0;32;1;1
5415;9;0;0;0;0;0;85;1;0
20387;9;0;0;0;0;1;60;1;0
17342;26;0;0;0;0;0;30;0;0
2037;13;0;0;0;0;1;41;1;1
19055;29;1;0;0;0;0;33;1;0
20254;17;0;0;0;0;0;52;0;0
6517;11;0;0;0;0;1;72;0;0
12529;26;1;0;0;0;0;55;1;1
3876;21;1;0;0;0;0;30;1;1
16076;15;0;0;0;0;0;52;1;0
21340;25;1;0;0;0;0;NA;1;1
14545;18;1;0;0;0;0;73;1;1
22986;17;1;0;0;0;1;40;1;1
8835;27;1;0;0;0;0;63;1;1
12518;17;0;0;0;0;0;91;1;1
19039;29;1;0;0;0;0;46;0;1
3714;3;0;0;0;0;0;26;1;0
11425;7;1;0;0;0;0;24;1;1
6934;9;1;0;0;0;0;53;0;1
6952;10;1;0;1;0;1;37;1;1
11953;16;1;0;0;0;0;34;1;0
17395;4;1;0;0;0;0;45;1;0
11515;7;1;0;0;0;0;43;1;1
7085;17;1;0;0;0;0;50;1;1
5666;11;0;0;0;0;0;23;1;0
4077;29;0;0;0;0;0;25;0;0
13800;18;1;0;0;0;0;48;1;1
17160;13;0;0;0;0;0;22;1;0
6335;11;0;0;0;0;0;79;1;0
9037;26;1;0;0;0;0;70;0;0
1837;30;0;0;0;0;0;31;1;0
6698;24;0;0;0;0;0;24;1;0
4958;20;1;0;0;0;0;32;1;0
21910;19;0;0;0;0;0;24;1;1
16071;15;0;0;0;0;0;64;1;1
17078;13;0;0;0;0;0;33;0;0
683;12;0;0;0;0;0;44;0;0
10616;17;0;0;0;0;0;47;1;0
12040;13;0;0;0;0;0;50;1;0
13476;15;0;0;0;0;0;44;1;0
21848;4;0;0;0;0;0;23;0;0
10891;13;0;0;0;0;0;30;1;0
22327;10;0;0;0;0;0;32;1;1
3529;4;0;0;0;0;0;43;1;0
13803;18;1;0;0;0;0;68;1;1
22281;10;0;0;0;0;0;27;0;0
14589;20;0;0;0;0;0;40;0;0
11188;7;0;0;0;0;0;56;1;0
13443;15;1;0;0;0;0;84;1;1
21725;27;0;0;0;0;0;29;0;1
9295;4;0;0;0;0;0;34;0;1
1266;29;1;0;0;0;0;51;1;0
5973;11;1;0;0;0;0;79;0;1
5335;14;0;0;0;0;0;52;1;1
5712;11;1;0;0;0;0;88;1;1
14292;18;1;0;0;0;0;57;0;0
1462;9;0;0;0;0;0;25;0;0
10900;17;0;0;0;0;0;32;0;0
9020;26;1;0;0;0;0;90;1;1
101;25;1;0;0;0;0;37;0;1
11449;2;1;0;0;0;0;51;0;1
22316;10;0;0;0;0;0;42;1;0
6267;11;1;0;0;0;0;95;1;1
2608;14;0;0;0;0;0;33;0;0
16946;13;0;0;0;0;0;48;0;1
2937;25;0;0;0;0;0;62;0;0
9896;28;1;0;0;0;0;40;1;1
21657;28;1;0;0;0;0;47;1;1
3370;15;0;0;0;0;0;24;1;0
18052;16;1;0;0;0;0;79;1;1
6075;11;1;0;0;0;0;85;1;1
19743;6;1;0;0;0;0;72;1;1
17115;11;0;0;0;0;0;NA;1;0
9163;6;0;0;0;0;0;76;1;0
22626;24;0;0;0;0;0;73;1;1
12795;13;1;0;0;0;0;45;1;0
2588;17;0;0;0;0;0;NA;1;1
6901;9;1;0;0;0;0;71;0;1
10540;29;1;0;0;0;0;79;1;1
3588;18;0;0;0;0;0;28;0;0
8893;26;0;0;0;0;0;48;0;1
655;9;0;0;0;0;0;32;1;0
1976;10;1;0;0;0;0;47;1;1
21992;10;0;0;0;0;0;24;0;0
21606;24;0;0;0;0;0;24;1;0
8077;27;0;0;0;0;1;24;0;0
23367;7;1;0;0;0;0;61;1;1
1605;22;1;0;0;0;0;83;1;1
2128;11;0;0;0;0;0;60;1;0
18939;22;0;0;0;0;0;45;1;0
1329;15;0;0;0;0;0;35;1;0
20070;18;0;0;0;0;0;39;1;0
3172;8;1;0;0;0;0;30;1;1
20538;30;1;0;0;0;0;38;1;1
17679;5;1;0;0;0;0;75;1;1
11636;8;1;0;0;0;0;51;1;0
13096;10;1;0;0;0;0;35;1;1
17716;13;1;0;0;0;0;75;1;1
2102;5;0;0;0;0;1;42;1;0
16846;13;0;0;0;0;0;25;1;0
12599;9;1;0;0;0;0;39;0;1
13657;6;0;0;0;0;0;60;1;1
4581;29;1;0;0;0;0;34;1;1
21098;22;1;0;0;0;0;61;1;1
21123;22;0;0;0;0;1;68;1;0
15572;23;1;0;0;0;0;67;1;1
21013;23;1;0;0;0;0;63;1;0
16211;24;0;0;0;0;0;34;1;0
21576;24;1;0;0;0;0;40;1;0
20284;18;0;0;0;0;0;24;1;1
